credit_limit,drawn_balance,ead_at_default,ccf
1537.5535787413455,750.2389351822226,1435.9773044149288,0.8709838878809207
6114.133784425493,2619.2352309851167,5480.284359428595,0.8186358158027399
60986.592587125044,24843.448050693096,40026.017494155865,0.42006775111000316
80346.69927508211,34772.51002952098,59741.53818524217,0.5478765189038036
24616.729242111458,4339.689351376022,16800.748372456204,0.6145403415995463
85091.47544938422,14109.925680598175,68395.49679852377,0.7647842473819519
6665.962075172778,5085.391589917462,6006.7420379892765,0.582922721047132
80295.42151052595,38474.511468284465,60590.67438746224,0.5288302644978122
92851.74758705575,82738.50379020878,88004.21811464234,0.520675109807524
77438.73151133368,48042.04871472261,51776.661483696684,0.12704197935573236
70113.95761388508,9107.773986707914,48121.468794569286,0.6395039402281422
83960.04164688292,19637.820517454264,65184.06520434303,0.7080950235726622
4974.978655159575,1367.8545810076707,3354.880951604595,0.5508616642370716
20976.428961186484,19494.981686526848,20579.355681447414,0.7319693474542996
13367.444251258665,3821.733493133016,8740.198372454954,0.5152539191631345
50948.56802910566,27430.31798870587,45054.70956302292,0.7493921335151114
74773.62470455561,66978.50363245302,71520.28294272363,0.5826438445612936
63371.17261306347,58974.08905039478,61007.80011624103,0.4625136267849188
85261.97887643156,25655.872569204705,52280.926628344045,0.44668333009215905
16366.086251667997,2319.8926801448793,12420.13428924305,0.7190732177844348
73727.488101581,16998.72449884543,50620.23374368083,0.5926712854220237
20111.107596021506,3093.6757313197277,12239.198567682452,0.5374208581573772
27805.116380462227,7392.146035434738,20586.20458046242,0.6463566214037879
71280.56503084909,41576.8314480692,56750.61035175553,0.5108374292881153
98040.2737049695,85842.24764150243,93152.51221765716,0.5992989798610837
61542.81699172989,34256.95062631985,55872.35146065125,0.7921830498199971
6395.531184138264,4042.5584896056057,4947.693896563844,0.3846773951356939
62014.58802282575,16842.366079568506,35129.35168501927,0.40482811822765374
5192.704606436542,4052.8855773177893,4957.007189003896,0.7932150530818259
88530.4254253149,55342.190201615675,79675.73554486656,0.7331979293034135
71248.25022496145,59457.82650218497,65376.838495768134,0.5020185985469672
18139.65679582782,16443.90074662886,17248.150686822333,0.47427219296866624
10080.37957659561,3988.964051085305,6679.30318146634,0.44166074685171863
19169.78965915158,3392.903240616256,15078.389037281562,0.7406712254033042
98022.69077586506,28626.508799898176,62065.63684425327,0.48185832551905594
46397.50360339049,21907.292638324023,33218.557578749016,0.4618688241011767
78624.01388579939,71063.49757942569,76807.62153505684,0.7597528690982011
64004.42586866991,26981.92012113259,38546.65956404927,0.31237052191384823
57668.9018459051,43549.08826826341,51650.534504905954,0.5737643908748871
15367.89521183992,8596.880315447712,10511.440774150438,0.2827582700671445
94656.42090225141,24174.062420982074,54862.12692655264,0.43540064729425754
30832.920618957076,11489.08624695618,19818.29419582738,0.43058722426445384
58223.70436494667,38148.93396257287,41495.258995762764,0.16669306627757005
70277.81851431755,47221.45029607806,62702.88813547753,0.6714603832164849
65274.08236928558,30649.17023238247,51865.690330573634,0.6127530378792982
94118.84655985632,27703.76599049586,52094.854239172266,0.3672522571617393
15695.460002085742,11200.606135822954,14321.880108204134,0.6944105559935231
51326.92110624727,12500.265401878376,28638.107925026692,0.4156382317865311
40999.40468333583,36742.40525701831,39935.38904933938,0.7500550205812763
47942.704218779196,12451.58527656435,25479.883965149245,0.36708616343702843
12802.535093576716,2448.0432568249553,9609.900300610314,0.6916666850192871
14275.366377403769,7466.024424158498,9750.19464656317,0.33544654359971715
28529.47903234448,15452.055363937936,23347.646492689266,0.6037573859311535
31165.7557723223,16579.0594043551,25305.323197295013,0.5982344166773113
43362.41815445365,20430.956342536625,28856.25290031795,0.3674121007585686
61487.7671566262,58142.381235775974,59739.725194218925,0.47747673847954275
63828.282624408035,32765.516185702767,51626.80806846071,0.6071993593994942
41769.27876197145,21145.88924581228,33203.34486276907,0.5846495605152262
41469.52783344101,19013.826338745075,33736.27187140867,0.6556217153198735
22545.224142999235,3535.1337898290544,12192.385638336937,0.4554029827146072
59242.318592491814,35783.13866523096,49285.692571041014,0.5755765524488493
32387.05022040655,9514.428156523103,22657.295233865014,0.5746112990733534
4569.923593459007,2933.743033173462,3994.7292683666356,0.6484530258738748
42421.60437152918,6075.1318970243765,32171.340848334286,0.717984639901852
47939.13483392686,44783.73476895032,45988.71817330899,0.38187975519599626
23333.693952216887,11635.447224581132,19683.99634908872,0.6880132819812923
57673.335379089454,49728.37584184673,56810.211565373334,0.8913620881679571
57011.41814276017,28746.6961789738,32782.411316120015,0.14278276440563958
70498.21592992677,10665.054406806188,35955.910274565125,0.4226896126487668
65146.8997379198,52044.6539067448,57699.73950928359,0.43161192939024895
65590.87259558213,42696.783226015534,52812.50652224714,0.44184868561221596
32305.20103058027,24697.115895164847,31205.64919593303,0.8554758766395953
78955.78997660943,36631.09534255305,52266.54725572952,0.3694167683514832
55365.293976368266,35558.15147364817,48874.34970601447,0.6722927464442487
43710.40132280912,36183.23650543286,39501.22199541696,0.440801493056804
62975.23561316465,40077.794270672195,51735.123047766545,0.5091105422098403
36705.07611057517,14517.686755105844,26682.07864076803,0.5482570162164477
51761.18521606907,34325.43800995549,46247.880387228484,0.6837930279863529
73933.8631597398,49615.24561362088,63393.19524889395,0.5665597400487073
88753.88578564706,81342.84030243514,85609.15872794519,0.575670252621502
92184.66253222397,38282.02936503054,73496.16324810601,0.6532915335295293
50859.659593126824,23462.55285507406,42779.83380786606,0.7050847061146633
52507.23635931634,41496.70607042692,49819.67054622316,0.7559095027598112
80187.17066561981,42491.01875779982,69124.1810755968,0.7065220445557464
32130.618482675924,23329.628531847815,27847.015790409016,0.5132817198747224
83900.8538721618,41174.599497871175,69838.0135719046,0.6708618504897741
49920.02300522492,14135.896371806071,37620.93761676044,0.6562977346224138
12469.815709191571,9145.652968390645,11379.586600631892,0.6720289608032253
8133.855560221426,1720.163177828252,4618.80830096011,0.45194639067648446
84357.32789290685,22674.92192517314,70425.86364637475,0.7741420097358118
6501.223773780912,4113.982435443123,5476.541547790781,0.5707672242708373
28780.532177231937,21158.852367799507,26998.05355886332,0.7661304774096309
34078.87400965304,29324.34980931663,31268.788482879194,0.4089659851610358
18126.450073967786,6012.516713206653,13706.808781524112,0.6351605080840578
32075.443610396935,6226.344617128019,26189.62595111634,0.7723008581145031
74526.56410578347,68015.8981707567,73229.82015900762,0.8008277556064582
2453.601512447006,567.4189652233865,1622.0945141791778,0.5591587890091704
82890.16902754796,22215.969037469335,67641.65891396912,0.748682139755081
85798.25433388125,29826.05020204403,71721.1632086509,0.7484985388091365
37853.89574596327,20818.985930102936,35328.51341500901,0.8517525271191627
16207.677007002845,13783.036584334362,15226.163650876508,0.5951921996556856
60483.200386563,45148.53891023423,52322.69287252674,0.46783908294075094
12847.583030624539,9018.154329056093,10670.372121554408,0.4314528148341306
37127.016746747,9241.043769695023,24495.05653653716,0.5470138258899921
95884.48890919627,38740.232759149374,72940.26640813301,0.5984859363499752
99550.98278578007,50436.92675584218,85072.58998087337,0.7052087737147738
77438.38424410397,17447.801912945062,60879.895132346704,0.7239818573463515
31785.189482155856,10565.881606539448,23302.93348536837,0.6002576499427371
69078.83986744315,25012.2890051674,57985.11071532642,0.7482505679469054
70835.23018291725,14746.816002919231,27254.076511714244,0.22299187259345424
39396.327821201325,22365.442572376483,34116.74420231039,0.6899994602890512
64447.974824029785,45066.791023251935,60488.91707198641,0.7957267320335469
2062.036852591948,328.77504633628666,772.6783529407514,0.2561086299844236
21696.708201621903,11042.640235974346,15239.714949539553,0.393941049287281
52983.74199375886,40526.178930869675,47794.63994870752,0.5834576940244784
17211.37912157129,12663.988347461656,16091.624717024844,0.7537589223864994
17424.77991977683,13814.576914099125,17055.08132737437,0.8975961762202734
83794.12476447356,40305.35428579115,69145.80794414015,0.6631701319881229
98924.16726567694,78889.40390655394,91377.40757553303,0.6233167542402024
56040.97337481639,17072.328323232166,47844.824279898225,0.7896732338507376
84067.90335728963,34189.4896321355,66912.10499663044,0.6560476350512454
99041.84476830099,24750.7788568868,64173.453339551954,0.5306516200706201
15017.992968308696,7469.3768938724925,10569.102684029907,0.4106349772715032
45376.31571218076,19659.335023178723,39521.70586824756,0.7723445876196133
39864.69886835007,12150.283790150012,35427.79777274406,0.8399063778511408
8924.879080972318,6595.607044595716,7975.13685058856,0.5922579176878072
75777.6871066797,27792.963832708072,67213.09785384734,0.8215142514434786
43944.123704936705,14584.337516989019,41762.783904118696,0.9257031441968246
47463.36648484973,10026.95802959321,40957.248725428704,0.826208815752263
15916.624407510779,7528.538618780443,10286.611863312073,0.3288084211343177
18911.738570855945,6761.323535354935,16688.157633614217,0.8169954745788616
90803.25859346529,37581.82656760003,55682.85184187154,0.3401078209521784
5420.259808453609,1629.317486709526,3003.7642425769245,0.3625607142540386
24052.37620942692,18007.585126264752,22560.30948543962,0.7531648813896199
29913.873701138305,26638.38964335797,28145.12596200695,0.4600041679549604
49529.556697757056,25915.948013953173,36716.393791016526,0.45738226298596923
59058.072128464795,38183.9173873757,53933.810485549606,0.7545164483796563
49835.70760921599,41717.293181143075,43966.043581130565,0.27699379231139803
9327.41812113132,8851.768222423774,9233.863534889437,0.8033120862716586
25123.077951515643,15613.716894997877,22684.489255303877,0.7435591432780497
84515.25009149157,72371.46902890647,83121.67154977503,0.8852434398697987
64121.28134736745,55934.08439487939,62530.99519695182,0.8057593875358839
65265.755963293166,50433.05330736125,61181.56954186596,0.7246498823467042
67350.12227978413,33122.22994663864,54859.85212078295,0.6350850342337351
76527.39888491337,12931.668765805585,39731.62684732783,0.42141128077826734
6752.739690423286,765.9951503596396,4124.813170861336,0.5610424827757873
37294.23010832863,18856.72870250237,35328.020492062285,0.8933581306388392
54413.216090906186,28303.97860967107,47179.38066374703,0.7229396135234452
34507.19184643528,15399.111443301657,31095.95398874033,0.8214766849559874
84603.40845543146,49318.90116403549,73494.6295063035,0.6851655357580464
48774.6783501421,27769.292348039828,39619.600141514056,0.5641556785620706
77094.13135647854,62532.675463577645,71214.1303433914,0.5961941541879886
85349.53617123574,16417.711977496114,56069.28459994083,0.5752288306051512
50974.35680744631,14853.979373306902,34177.46455054759,0.5349746195890238
91045.67214326364,70474.28783831043,85862.94259000788,0.7480612156952485
59125.27011316108,48521.823229836744,50349.989765895225,0.17241247644985846
85177.15558453846,80543.567857877,83708.21757838991,0.6829804262264542
34718.488763560905,29232.10700399152,32621.456960654887,0.6177750847818126
50382.87889461704,43148.61070596213,49330.54099926884,0.8545342987147583
53609.693059453195,19685.251516466153,39055.42245893854,0.5709798028046432
11392.991873710987,5029.007759783856,9599.090857979987,0.7181166728865377
40456.69816345252,13264.632259011432,30341.205023875365,0.62799835896525
91816.42958261594,56499.6520583839,79048.85330082534,0.6384841093434891
63452.3917961095,56979.267561726745,61058.732589148465,0.6302157783027191
18573.15166125978,7298.222501899579,12326.368263703738,0.445958080156087
34546.70792535089,19810.861984209787,24684.978538934934,0.33076598209520286
19968.697956607284,7026.079947063729,15251.643845366922,0.635540961823788
3457.4900480586816,844.7684663636653,2261.1837600066274,0.5421225528071979
92818.58539189864,24681.17659091535,63749.93853176624,0.5733819736961745
45372.52549743027,6772.010178879657,29496.871340152386,0.5887191135593889
31445.972169657827,28518.33626654349,30802.863414534535,0.7803317159626398
60249.24196421592,26657.13655953264,51294.01549899491,0.7334127659657642
1724.131173008548,1394.8268744656064,1497.3800926843642,0.31142386744576556
28524.18855348057,19371.63364948566,23146.818434983652,0.41247332849652724
70600.31310419037,18577.27128432015,53246.43776056721,0.6664194415291795
63743.207533857036,15881.168191726158,44292.006774114685,0.5935985798536524
98198.78880671102,77595.69810729493,83356.50139235523,0.27960869410838307
62415.41325614636,20285.318515865514,47629.62966935184,0.6490446157801362
48273.081489145545,42301.33473023808,46223.06314997343,0.6567137854406995
76381.82375521676,16731.216526936172,61152.599814542795,0.7446928933616332
90429.45932444125,61135.04597938293,82650.15461265935,0.7344440859712863
72348.8987251168,57322.234648044745,67470.50714375346,0.675350992319921
96357.91113138858,28904.28315597809,42449.33136510205,0.20080533272519704
78418.51190307955,26252.656046404358,68026.6878742013,0.8007926092992782
86813.34238793072,79854.47629551693,81958.53514695165,0.30235656549397494
12296.303047180081,3995.166794478349,7538.11633291398,0.42680296173701804
73508.93679638498,34215.72644496184,62277.31538749533,0.71415872339169
44568.78125320949,20842.067059568923,37476.58653088847,0.7010882052845759
55757.276438716246,17567.976869237806,29476.032695120713,0.31181655490220184
65756.13853875332,49936.686087229515,59816.28192675305,0.6245219845502229
97011.69655385138,73347.82178542597,90870.59421345318,0.7404861883146779
98473.23006173084,41513.39032965568,80141.12888490195,0.6781574305149293
29534.59630330262,23918.797267069116,27571.412487153513,0.6504177226637714
73641.5962463537,20701.66117048056,40960.48317467123,0.382675611051579
75248.3702555916,7800.23923698631,54158.6491391147,0.6873194142227694
35302.79326999183,20669.512136436526,30402.83631000975,0.6651498105407078
13263.107711557881,12533.187255401996,13167.891031854982,0.8695519780273653
5053.749068286255,671.3787548934815,2471.832847267685,0.4108402448035742
77956.96962538868,21578.361549634214,53286.39824064377,0.5624125492492524
49480.27443987368,26772.66052694775,40768.0682640415,0.6163310592984451
98568.4767799977,77716.27865042415,89532.11113845417,0.5666468549074575
47032.372163171654,8262.915429035349,40021.68687777262,0.8191698858852937
97813.78092831018,42641.86455517268,76687.75429537316,0.6170873150379996
41746.024217211925,30683.930217131183,37104.35166469001,0.5803983809495711
79574.53290543729,33088.02396419893,55724.00773836197,0.48693662504913493
9397.107958871375,2448.0495911970847,8190.1946976746995,0.8263198843154047
55990.70930363863,14903.128465925001,40091.32422363038,0.6130367192264952
80403.9189115867,36064.491892130216,54552.218703324754,0.4169590825583284
92545.46505476898,46967.24122711884,77388.12208467314,0.6674433161895046
82435.72597112574,68631.22520440182,73521.0834492357,0.3542220271102446
4660.1019929162485,3010.0277086570136,4186.258292611614,0.7128349282060619
37897.53178936669,26029.603694824964,33530.53039918015,0.6320333797611223
5821.148759071276,5445.912246610971,5709.311431180926,0.7019551025110313
11818.946820341243,5319.317043374178,8431.826007426153,0.47887480839014346
67855.25723808093,30049.784995802984,53286.98700723548,0.6146518118466006
71612.56143485811,63366.011377647286,69754.54271259949,0.7746913910218781
77598.34759241101,23977.44313441174,43529.07470797001,0.3646270381148246
86680.19825751062,62439.47053050453,73710.46882438754,0.46496121819503927
74203.71537917448,55013.682361860054,61769.61157448196,0.35205406924137633
80286.28761855657,14702.00875712105,58904.38228806907,0.6739781895648721
5847.407272504645,2911.9894950880407,4986.213326616262,0.7066196326417626
24218.97989368856,6550.70368067928,10611.713103483653,0.22984751731548214
62567.879564149334,16115.545037860598,44312.25390943285,0.6070030528953267
85954.40515785749,42483.299446565856,59002.326093576645,0.3800001489890782
1445.512369026253,500.16932574419997,1155.1201985973178,0.6928182076415897
51948.30486951863,40345.72269061094,43930.536586891365,0.3089669041773518
68051.45253707533,59304.40176425283,63843.85748021917,0.5189698601122389
3931.121623732708,3075.3656422484373,3720.103725232575,0.7534134694166769
40734.2001977854,13284.491620316629,30509.56281838897,0.6275138094621158
89667.85325698598,29860.671523767112,57292.31038151817,0.4586679736911031
67489.66807673001,21361.768836959807,33814.72190714622,0.26996575338184514
24528.177972699134,5268.220482457443,15145.432031152512,0.5128366224951165
85425.33183355935,77073.17864570256,82170.03410548571,0.6102444896716552
35455.11091754192,15661.962977894731,34891.69073158688,0.9715345842069688
85481.12244326188,24873.814456888987,71921.13915592733,0.7762648806249006
30595.421460771646,25078.16113067105,27946.43592436535,0.5198730206812632
59441.70483743175,26113.69243385575,52991.05702486603,0.80644966959165
40297.06670703557,5232.54547855447,25226.973942993107,0.5702182081470486
28207.680024751637,6703.564599336483,20497.04207552548,0.6414343116800258
88769.19865501505,57110.79925085991,84491.66483833181,0.8648847099919457
19571.77451200964,14981.59611800022,16608.32289126746,0.3543929306517277
9396.347532340547,2624.345650881483,5920.304555063387,0.48670377856891145
34850.76691602037,30661.225565206594,33313.27574767437,0.6330168293845923
72046.2756165152,59319.12466276959,68973.94599613166,0.7586003629917387
80935.7289916519,66458.24047272296,75409.6580052601,0.6182990593177409
99875.59363660972,29314.682720539404,83620.50637136714,0.7696304220820304
30339.843644105327,4337.250259347111,26148.995889086324,0.8388296239145313
41386.25316199694,34653.1239893461,40403.42932823609,0.8540316384018056
14545.306524933003,5235.2950055308265,11326.74641533535,0.654290426720726
57912.321032680324,36257.68363833811,49745.42341598775,0.62285687504394
99760.4236890288,74418.46793037622,94804.90208309118,0.8044538608964444
70387.2200019452,14714.396940044868,45175.89882015092,0.5471520969259481
59926.071200923805,45766.29572501493,54020.39758675896,0.5829260411499729
39844.54019925761,35769.82794085814,38195.3350509819,0.5952585007993887
91614.57726826992,65881.75761952765,84013.62496432208,0.7046203094840663
50194.7430169046,23844.477403905315,37269.50045751461,0.5094834052445519
14302.324417993088,12087.987319800139,13742.670072364075,0.7472587411890769
37172.46785671421,20383.11331537465,29745.133384696986,0.5576164376224658
7649.500215928922,5607.50658877196,6632.261653069258,0.5018404811204278
20995.924731189374,16742.78135605537,18282.36332843542,0.36198684986290686
2749.2093189913085,2026.029621905486,2585.9915286265314,0.7743053475885853
45874.711733516175,15811.941714178294,30398.566007527435,0.48520559762012255
63819.48623022792,12774.575252522418,41265.641309735875,0.5581568370186262
34985.953775511865,10586.321033058022,16810.18049734593,0.2550800469000003
42617.795379022435,22478.487528549616,34537.394738876166,0.5987746599763824
95961.71801161302,50810.3271057972,69825.85217783049,0.4211503719054632
75444.34903591663,44908.07500905859,65237.198985047165,0.6657368858462622
54544.80705755017,23772.621178318266,37970.47632619789,0.4613859803005326
29169.5466360707,22427.229785026448,26439.24091701578,0.5950493310571648
89802.68307852652,78683.37662559115,81192.34239278315,0.22564049096152541
24274.614571185288,7518.243698647385,19998.22298376008,0.7447901087917667
33208.93032115103,24111.169016201256,28480.197531340003,0.48023116552439254
90997.4166278719,61539.37572159701,72712.52892138461,0.3792904367040781
53424.663473222165,29096.510153853804,52192.496874834425,0.9493522347457924
74489.47699237968,19385.938439994607,48920.145482312,0.5359765963893628
59483.73462221285,46156.25039989459,52663.564229012394,0.4882627299022146
65690.48169194002,60207.4510837566,61798.44204111911,0.29016634614221476
30638.94585996773,21862.75324360063,27588.26963824,0.6523918337846878
24895.83410103963,21912.84008348277,24025.09896242073,0.7081002732509498
32926.742369697866,30837.786700516062,32078.672669398406,0.5940221648496583
16388.714844258822,6543.080878636423,14460.151319471432,0.8041199244740076
87557.12216378993,56254.577169051416,75334.91943293763,0.6095460374577635
29041.446391761292,14603.283003580504,25239.934461890734,0.7367039125639409
56587.450047024075,53114.929193571246,54546.326385187844,0.41220693900032807
79405.46808899603,14272.072858281625,43780.918624879,0.45305247273033505
78598.58682819564,35410.13136390568,65634.82722051986,0.6998327569645372
44400.2395998351,37483.04581260049,40038.08055185454,0.3693744628015569
48149.47355008584,16440.330258612707,34135.10479629091,0.5580338256075333
99475.47314456746,76558.70388808475,85348.08059999677,0.38353472138860406
67785.15022092339,28833.477084527167,54976.33245005879,0.6711612945094236
81649.20586867038,76177.219704682,78070.07610476324,0.3459176144373851
90352.84295270396,76890.30196652692,90004.9641437892,0.9741594986212524
78971.39378670458,28123.474706456756,63876.888902174054,0.7031440979775695
19332.75515040319,14589.73716521125,18060.572680586083,0.7317778524582962
56654.902640019645,21887.37875435021,43800.71998738877,0.6302819063301445
11087.521574139942,6823.354069163533,8012.52481493304,0.2788752422088744
65639.29052983584,43302.807948128895,54275.62276983761,0.4912507948183028
95579.59339059329,76956.49243630671,87215.21658306748,0.5508601479389751
51760.47436571102,6251.796490860671,37962.623575023696,0.6968083575481657
43864.27679390895,12594.934353878485,22795.863071464788,0.32622779763117926
4548.432390398155,3207.236763674881,4182.734790216223,0.7273346312085869
96017.67771059282,55593.73143836468,90580.8672842221,0.8655052035306636
11197.265728885719,5836.73506651145,9634.864531259944,0.7085360953921375
5066.830237179847,744.4615800531625,1449.8209118877908,0.16318814700630357
25360.59453898891,10043.670401846914,22664.32715955429,0.8239680920729741
7487.51295791986,6254.583112672873,6806.1333166426675,0.4473492195002426
46056.66639876447,5815.064565934388,27038.773647328067,0.527407163600502
52092.692324454125,22762.98544230084,46179.60977042086,0.7983927156929314
31944.42495382981,28857.828259261765,30230.102961885757,0.4445915156453688
6045.08777491372,865.9505079115654,2217.9377411363903,0.26104487360061746
12048.436456673444,8882.708432931699,10803.835309829059,0.6068515243538442
39065.93342100288,12460.889057451424,36179.76965474964,0.8915181750191985
6992.316631827077,5849.894510985617,6486.595819487737,0.5573257878035072
70120.78283538143,51479.71840662346,62939.80437745774,0.6147763725956849
21495.033610956387,18332.02641554426,20250.914113330196,0.6066656125756652
30905.085309580212,8762.7064893798,22046.65349409173,0.5999331468664528
40018.451940631654,22074.131732910184,30611.370345103398,0.4757627212046532
42244.35367384564,32206.227205590436,37860.97071815507,0.56332658593686
1164.4100598052528,359.6219705502081,849.2151063224093,0.6083503748488561
12094.966728871057,3581.735225151482,5792.249625985427,0.2596563243778974
86413.69181034692,10637.941411821508,63077.14191244385,0.6920314246289906
1122.0731886789054,1026.4029843301444,1087.176155338333,0.6352361367039955
51308.568225474635,36096.31392434055,43108.71871356866,0.4609707838440046
49460.698644213604,31666.040133342707,36724.918938730596,0.2842919858393115
33976.321940053145,24884.105780993053,29485.57718505706,0.5060890902245864
43701.37499449852,24117.52068450471,28702.002669340447,0.23409498009266935
78277.53261513184,39507.746864649336,64723.458476299405,0.6503959494111016
84279.16691528069,40631.18905746007,75328.13931606844,0.794926866294484
26774.505798109756,17252.777467945893,22130.608494443935,0.5122842048586463
32926.553655805255,8933.129719242417,24818.10375998338,0.6620553232727381
25005.802449804938,21376.207492647885,22734.684602604357,0.3742778811387049
48506.476654555445,38319.607992708756,42611.376269374334,0.42130397663216346
68642.57740822248,27259.962910287184,44452.36410384068,0.41544985502091164
23597.034670878635,13965.147559199031,18801.639411341544,0.5021333614134447
33742.8384634318,7419.1460373183745,19258.593395380318,0.4497639300145092
93108.07714132589,86264.10375571078,90061.49422043463,0.5548517287786849
5808.359694848849,5038.512640749553,5471.424934431068,0.562335455304188
46616.19091871705,41190.66673675924,45242.47187097574,0.746804363657706
71444.246118081,27315.892363546787,46895.35107296139,0.443693386305008
15894.947144189933,3874.6238634027377,14330.405344725803,0.8698419532555475
5690.0279805427035,1593.243903334134,2884.302249390482,0.31513946591396574
14682.331792214543,2591.4489215435824,11880.975204451439,0.7683083511992
91963.49615953761,18585.274065494817,50835.07510818148,0.43950098710970076
1916.7184002912181,307.84194582096603,1153.796106309392,0.5258043015906834
19643.87550632383,18491.754523668093,19246.31680346775,0.6549331981267501
4097.0677772628105,667.6132236879198,3554.6842716633846,0.8418455479942019
11952.317288658123,2541.788983651572,5909.889173213574,0.3579076626091352
62394.77937620133,50113.39072047789,54672.090459011524,0.371187645495541
24922.251965169493,14783.984146210309,20905.179023121746,0.6037712739709269
57351.992992637,43487.413875625905,50914.994859950515,0.5357235096456239
59429.342893846486,37813.41742828596,47668.339708455205,0.45591026374839017
85094.09797588813,72317.11788407768,74967.9125540639,0.20746644754383547
1469.3978982755182,944.3782067300262,1362.3531934215673,0.7961129714223762
85483.5764748943,46486.50990984005,72265.81914570762,0.6610576514226513
62292.78955627043,43968.57063343056,58166.20682766019,0.7748017120955297
17111.6051243908,8218.427400993069,15682.736018062538,0.8393297479517425
77520.80142539312,30555.153304063104,54866.272991340185,0.5176362013459769
85693.66263726799,42632.990031722395,72553.7575560837,0.6948513739775618
26172.084891661572,6392.714660225276,16915.568715576046,0.5320115823822488
91960.5744093654,71461.27219721625,83638.87977920988,0.5940498586716002
45991.28559956713,14790.71531461896,41788.49655873791,0.86529768518825
60739.02097899883,14000.45453971833,40280.22820859333,0.5622717098740259
98480.30382814672,30469.747459438317,72879.40770871303,0.6235746700755906
36792.071785280736,30013.48682993759,33485.88279225713,0.5122597098355259
81502.77523619117,31025.751204749988,52436.47653919472,0.4241677425576516
32521.512665017504,22216.823858476026,30373.994865821034,0.7915979958722078
80122.1387019076,66336.97940128206,70832.97671179537,0.32614764998104073
60472.65796740161,10043.47845072565,25946.47842025572,0.31535313725005687
22419.213827314743,16820.480247112166,21379.25052245695,0.8142502603561709
41988.5832851344,15179.529828676716,23735.443743002943,0.3191427078252665
32445.927801992606,9218.829330519799,19886.144504069787,0.4592616329866356
8732.730914956024,5986.8654510106535,7562.094115535132,0.573672922147149
3953.6422398700506,3452.8230277168504,3636.6050518617058,0.36696280750634774
35301.38688531091,12382.537830082463,29911.159865309142,0.7648124909321263
2884.3806339311714,1683.0612937426345,2462.6824550158567,0.6489707900239643
17383.288000595727,6020.858192486261,11020.653269395847,0.44002868764400965
72793.14876423602,41575.279011130835,64935.26372670445,0.7482888775026053
71101.0323326752,44692.88072908224,62193.29822895823,0.6626899815848896
74119.45825928089,45864.014943484435,65986.47249168679,0.7121621601651782
32398.163941867897,20411.310276872693,27969.056111631256,0.6305028864104004
89111.92625465186,19142.830035659634,31275.011369977,0.17339342638277838
59789.22425481631,41225.23209150597,48056.710508785836,0.36799619161559016
13476.607832916026,9077.00483063971,11235.834146401445,0.49068729943242073
15228.147484097879,10358.184455020093,13236.97210992634,0.5911313161347342
69616.44726604044,11344.694145999569,32464.01156815412,0.36242804259978884
18121.44970776573,8694.907439518247,16047.720099159902,0.7800116363355192
51221.97745662229,22931.047811383185,39816.58728105819,0.5968534679282469
99185.67311694236,17229.023652995766,39773.99875517798,0.2750841481398033
1396.7528686006103,403.6793718585085,1326.55756044628,0.9293150926043091
2641.400387858135,1254.1850754487502,1942.293198973395,0.496035559418317
99315.37361112014,72646.25242448393,88459.70975809768,0.5929500722182703
58879.244579282386,17752.255067492995,48117.06215419267,0.7383182539532913
13564.0875763328,10922.989137913564,12403.845222342066,0.5606970428996322
89832.91777565527,50659.34642375332,83207.59751240906,0.8308727023193779
88157.64971264153,65797.20524420592,79766.72816827678,0.6247426317392965
54083.840898026145,27132.38031527336,39069.91240350974,0.44292709300792543
62557.410956214895,32799.79465632278,52680.682178696705,0.6680940879813012
28045.53195858676,17577.85914503086,25152.26856990248,0.723600131546199
6001.44994082851,5333.938772830125,5550.238648318747,0.324039335757069
59862.19328019557,31011.052163265358,56899.778268486814,0.8973206986960259
30180.764127073537,16580.071605106215,24354.0610643966,0.5715877663386724
66698.48361937483,40799.29028107865,56107.39467642064,0.5910649106088744
83788.27250741753,60904.67865765195,64446.58835227183,0.1547794335921655
2797.893847522042,450.6645546116344,1619.7150651985305,0.4980555219372502
59975.663693887014,32286.958295751156,50674.87087256007,0.6640943414438901
23896.77342899837,12171.889671582703,19835.314165834938,0.653603451667939
87514.96129247634,77313.53799074412,82421.77316931296,0.5007374978451731
26112.78614962102,13565.085643572284,17923.658825793165,0.3473603135586308
61466.24319030641,30614.64261408631,49221.20625198082,0.6030988114190786
55800.54316887153,51217.64401460774,52556.54105970365,0.2921506670837925
40220.483505865646,19426.091089618512,35555.645591920635,0.7756684677018857
68084.45559637962,17276.550829327625,30773.770790066443,0.26565196936622193
72851.19383682795,20717.328116211807,60295.513631753856,0.7591646038227893
57126.841736619295,10334.783095855428,32294.470199801195,0.4693037182342546
76083.80148129066,7645.121766819323,60228.64628939989,0.7683304929604275
98358.29052330082,45948.45034505,66611.69257808231,0.39426264538786354
42507.96640217971,32044.893771026138,35422.92219490476,0.32285242996599406
51943.72213666756,37578.5027498267,46035.53319416246,0.588715717915367
2234.5179161801107,284.5138473996799,1655.9184198199607,0.7032829286751094
79806.82707472747,46645.93067675078,71747.44423935728,0.7569612492181627
52502.77663755339,12135.526265403601,32194.660839283195,0.4969160492466638
41388.18160569596,37245.83891242629,38965.5439421897,0.41515276670796264
10313.124345850185,2498.4600791875723,5391.5590376112905,0.3702141076956677
